"_id","_labels","accepted_answer_id","answer_count","body_markdown","creation_date","display_name","injected","is_accepted","link","name","score","synthlabel","title","updated","uuid","view_count","_start","_end","_type","deleted","updated"
"137370","Question","76601616","1","I have two node types &quot;Person&quot; and &quot;Company&quot;. There is also a relationship called &quot;Shareholder&quot;, which can be from Person to Company or Company to Company (as companies can also hold shares in other companies). The Shareholder relationship has three properties &quot;shareholding_start_date&quot;, &quot;shareholding_end_date&quot;, &quot;number_of_shares&quot;. 

I want to be able to query a Company (call it **c**) by name, as well as provide a date (e.g. &#39;2021-07-23&#39;), and the query should return all Person/Company nodes that are shareholders of **c** at the date &#39;2021-07-23&#39; (i.e. shareholding_start_date &lt; 2021-07-23 &lt; shareholding_end_date). I also want to calculate the percentage based on &#39;number_of_shares&#39;.

As an example, let&#39;s say there is a company called XYZ, and I want to know all it&#39;s shareholders on 2022-03-15. Suppose ABC has three shareholders ABC, DEF, GHI on this day (these can be either Person or Company nodes). ABC holds 30 shares, DEF holds 50 shares, GHI holds 120 shares.

The query should be something like this (obviously this is not cypher, but I&#39;m unable to express it in any other way!) 

    Company.name = &quot;XYZ&quot;
    and Shareholder.shareholding_start_date &lt;= 2022-03-15
    and SHareholder.shareholding_end_date &gt;= 2022-03-15

 Returns something like

    ABC 15%, DEF 25%, GHI 60%","1688350539","","","","https//stackoverflow.com/q/76601502","","","Question","Getting weights as percentages from edges","false","76601502","67",,,,,
"137371","Question","","0","I am looking to figure out how to build a qualitative dataset based on cause effect relationships. 

For the causes, i want to consider Findings and Symptoms and for the effects i want to consider diseases and disorders. 

I have imported the SNOMED CT data into Neo4J DB using the scripts provided by SNOMED International (https//github.com/IHTSDO) (https//github.com/IHTSDO/snomed-database-loader/tree/master/NEO4J). 

The Ontology has been downloaded from the official NLM website(https//www.nlm.nih.gov/healthit/snomedct/us_edition.html). 

What would the cypher queries look for this?

Other details - 

1. SNOMED CT US Data version = 20230301
2. Neo4J desktop on Mac OS X running db version `4.4.22`
","1688311533","","","","https//stackoverflow.com/q/76599592","","","Question","SNOMED CT Cypher Query","false","76599592","95",,,,,
"137372","User","","","","","saarthak gupta","","","","","","User","","false","4865707","",,,,,
"137373","Question","","1","I am working on a simple app.
I am using neo4j db and in the frontend I have given an option to the users to write a cypher query that would then be executed in neo4j and would give expected response
I wanted to know if there is any library or any way apart from regex where I can check for the syntax in the frontend only without having to run it in the neo4j.","1688105920","","","","https//stackoverflow.com/q/76586497","","","Question","Validate cypher query in Frontend","false","76586497","126",,,,,
"137374","User","","","","","rohit bumrah","","","","","","User","","false","14059508","",,,,,
"137375","Question","","2","I am currently working with Neo4j and using the Popoto.js library. However, I have come across an issue regarding the customization of node labels in the generated queries.

To provide some context, when Popoto.js generates a query for a node with a specific label, it includes the label as part of the node identifier, which can lead to queries that are not accepted by the Neo4j database. For example, the generated query looks like this

    MATCH (nodetest`Nodetest`) RETURN nodetest

As mentioned, this query format is not compatible with the Neo4j database. I am wondering if there is a solution or workaround to customize the query and achieve the desired result. Specifically, I would like to generate a query in the following format

    MATCH (n`Nodetest`) RETURN n

PS i can&#39;t remove the &#39;&#39; from nodes 
This modified query format would allow me to work with the Neo4j database seamlessly.

I would greatly appreciate any guidance or insights you can provide regarding this issue. Thank you in advance for your assistance.

I tried to update `popoto.start` function to generate a custom node label, but am still looking for a solution.","1688033499","","","","https//stackoverflow.com/q/76580079","","","Question","popoto.js - customize node label","false","76580079","49",,,,,
"137376","User","","","","","Dorgaa Said","","","","","","User","","false","17405501","",,,,,
"137377","Question","","2","I have the following Cypher query

    MATCH (cCriterion {id 24}) 
    OPTIONAL MATCH (c)&lt;-[HAS_VOTE_ON]-(dDecision)-[HAS_VOTE_ON]-&gt;(sSkill) 
    WHERE s.id &lt;&gt; c.id WITH c, s

How to continue the query in order to return for `c` `s` and `count of each distinct s` ?","1687989028","","","","https//stackoverflow.com/q/76576921","","","Question","Neo4j Cypher Group By","false","76576921","27",,,,,
"137378","Question","76567283","3","I&#39;m trying to swap multiple properties and all relationships between two nodes in Neo4j. 
For example-

    Node 1 -&gt; {id=&#39;id1&#39;,name&#39;ABC&#39;,city=&#39;London&#39;} belongs to A
    Node 2 -&gt; {id=&#39;ID1&#39;,name&#39;PQR&#39;,city=&#39;Paris&#39;} belongs to B

After Query Execution, the result should be-

    Node 1 -&gt; {id=&#39;id1&#39;,name&#39;PQR&#39;,city=&#39;Paris&#39;} will belong to B
    Node 2 -&gt; {id=&#39;ID1&#39;,name&#39;ABC&#39;,city=&#39;London&#39;} will belong to A

Note id is case-sensitive hence two nodes with similar text are present. We don&#39;t want to swap id property.

Tried doing it with `set properties(node)` and Temp node like-

    MATCH
      (node1 {id &#39;id1&#39;}),
      (node2 {id &#39;ID1&#39;})
    CREATE (TempStudent{properties(node1)}) 
    AND SET node1.name = node2.name, node1.city = node2.city
    AND SET node2.name = Temp.name, node2.city = Temp.city
    AND DELETE Temp 
    RETURN node1,node2

Getting following error

    Invalid input &#39;(&#39; expected &quot;}&quot; (line 4, column 33 (offset 99))
    &quot;CREATE (TempStudent{properties(node1)})&quot;

Wanted to know if it&#39;s possible without creating a Temp node.

Thank you.","1687869390","","","","https//stackoverflow.com/q/76564945","","","Question","Swapping specific properties of two nodes including relationships in Neo4j","false","76564945","63",,,,,
"137379","User","","","","","nik","","","","","","User","","false","5238800","",,,,,
"137380","Question","76564394","1","I want to filter the edges between the two nodes according to the an edge property. However, only the nodes are getting filtered when I use the following Cypher query. 
```
MATCH (sSource {id 54558})-[rCCI{prop_1 8}]-&gt;(tTarget)
with s, collect(r) as filterededges, t return s, filterededges, t
```
[![enter image description here][1]][1]


  [1] https//i.stack.imgur.com/rGYJ7.png


In the &quot;Table&quot; output, it is showing the correct result (one edge from the source node to the target node) How can I remove the unwanted edges that are displayed?
I am using Neo4j version 5.

Thanks a lot!","1687861820","","","","https//stackoverflow.com/q/76563944","","","Question","Neo4j/Cypher Filter edges between two nodes","false","76563944","35",,,,,
"137381","Question","76560854","1","We are using neo4j v4.

I have USER, COMPUTER, COMPANY nodes(IBM, HP, DELL etc),

When company is IBM, I want to reverse the edge before returning.

I tried apoc.refactor.invert() like below


    MATCH (uUSER {id 101})
    RETURN  
    CASE u.preference 
    WHEN &#39;HP&#39;    THEN  [(ncomputer)-[r MANUFACTURED_BY]-&gt;(cHP) | r]
    WHEN &#39;IBM&#39;   THEN [(ncomputer)-[rASSEMBELED_BY]-&gt;(cIBM) | apoc.refactor.invert(r)] 
    WHEN &#39;DELL&#39;   THEN [(ncomputer)-[rASSEMBELED_BY]-&gt;(cDELL) | r] 
    WHEN &#39;HP_IBM&#39; THEN xxxxxxx END
    AS result;

But, getting this error Invalid input &#39;s&#39;

Any idea?




","1687817166","","","","https//stackoverflow.com/q/76560493","","","Question","neo4j cypher return invert relationship","false","76560493","76",,,,,
"137382","Question","","1","I am using neo4j-admin import command to import data into a neo4j causal cluster with neo4j enterprise 4.4.7 installed on 9 Ubuntu VMs configured as CORE instances. Cluster is functional and works.
The data I want to import are stored in csv/tbl files generated with tpch-dbgen tool (based on TPCH schema). I have csv files with the headers and tbl files with actual data. The data is generated for scale factor 1 and 10, not so big datasets, but I plan to scale up to 500 if I can make the import work.


I just can&#39;t obtain the data after import and I am running into a dead end.
Would really appreciate some guidance !

The steps I take for import
1. stop neo4j with command /usr/local/neo4j-enterprise-4.4.7/bin/neo4j stop;
I get the message that it&#39;s stopping and stopped.
This step I take on all VMs of the cluster.

2. run the command for import 
neo4j-admin import --database=tpch --delimiter=&quot;|&quot; --ignore-extra-columns=true --nodes=REGIONREGION=&quot;/home/ubuntu/tpch_headers/region.csv&quot;,&quot;/home/ubuntu/tpch-dbgen/data01/region.tbl&quot; --nodes=NATIONNATION=&quot;/home/ubuntu/tpch_headers/nation.csv&quot;,&quot;/home/ubuntu/tpch-dbgen/data01/nation.tbl&quot; --nodes=CUSTOMERCUSTOMER=&quot;/home/ubuntu/tpch_headers/customer.csv&quot;,&quot;/home/ubuntu/tpch-dbgen/data01/customer.tbl&quot; --nodes=PARTPART=&quot;/home/ubuntu/tpch_headers/part.csv&quot;,&quot;/home/ubuntu/tpch-dbgen/data01/part.tbl&quot; --nodes=SUPPLIERSUPPLIER=&quot;/home/ubuntu/tpch_headers/supplier.csv&quot;,&quot;/home/ubuntu/tpch-dbgen/data01/supplier.tbl&quot; --nodes=PARTSUPPPARTSUPP=&quot;/home/ubuntu/tpch_headers/partsupp.csv&quot;,&quot;/home/ubuntu/tpch-dbgen/data01/partsupp.tbl&quot; --nodes=ORDERSORDERS=&quot;/home/ubuntu/tpch_headers/orders.csv&quot;,&quot;/home/ubuntu/tpch-dbgen/data01/orders.tbl&quot; --nodes=LINEITEMLINEITEM=&quot;/home/ubuntu/tpch_headers/lineitem.csv&quot;,&quot;/home/ubuntu/tpch-dbgen/data01/lineitem.tbl&quot;;

it displays import completed

3. start neo4j with command /usr/local/neo4j-enterprise-4.4.7/bin/neo4j start;
I get the message that it started and ran it on all VMs of the cluster.

4. I connect from one of the VMs using cypher-shell to the system database with user neo4j

5. I create the tpch database

6. I select it

7. I run call db.schema.visualization; to see it&#39;s data but nothing appears, like it would be empty.

8. I run a simple query like match(n) return count(n); and it displays 0 like no node would be present.","1687732054","","","","https//stackoverflow.com/q/76552642","","","Question","Data not available after neo4j-admin import (Causal Cluster / Neo4J Enterprise Edition)","false","76552642","67",,,,,
