"_id","_labels","date","dob","id","injected","name","shortName","stage","synthlabel","updated","year","_start","_end","_type","deleted","minute","minuteOn","penaltyScore","score","type","updated"
"21721",":Person","","1991-02-21","300735","","Ji Soyun","","","Person","false","",,,,,,,,,,
"21722",":Person","","1990-01-06","387208","","Jung Seolbin","","","Person","false","",,,,,,,,,,
"21723",":Person","","1988-04-15","221511","","Yoo Younga","","","Person","false","",,,,,,,,,,
"21724",":Person","","1988-03-07","218170","","Kwon Hahnul","","","Person","false","",,,,,,,,,,
"21725",":Person","","1990-09-07","387203","","Song Suran","","","Person","false","",,,,,,,,,,
"21726",":Person","","1991-03-21","300736","","Park Heeyoung","","","Person","false","",,,,,,,,,,
"21727",":Person","","1991-10-05","324499","","Kang Yumi","","","Person","false","",,,,,,,,,,
"21728",":Person","","1995-02-26","357394","","Kim Hyeyeong","","","Person","false","",,,,,,,,,,
"21729",":Person","","1989-08-30","387199","","Kim Sooyun","","","Person","false","",,,,,,,,,,
"21730",":Person","","1990-06-25","321968","","Kim Hyeri","","","Person","false","",,,,,,,,,,
"21731",":Person","","1987-10-28","221503","","Yoon Younggeul","","","Person","false","",,,,,,,,,,
"21732",":Person","","1994-10-12","326167","","Lee Sodam","","","Person","false","",,,,,,,,,,
"21733",":Person","","1994-04-07","301317","","Lee Geummin","","","Person","false","",,,,,,,,,,
"21734",":Person","","1961-03-25","44770","","Yoon Dukyeo","","","Person","false","",,,,,,,,,,
"21735",":Person","","1993-06-05","357283","","Maria Thorisdottir","","","Person","false","",,,,,,,,,,
"21736",":Person","","1992-09-19","357300","","Lisa-Marie Utland","","","Person","false","",,,,,,,,,,
"21737",":Person","","1992-06-21","357263","","Anja Sonstevold","","","Person","false","",,,,,,,,,,
"21738",":Person","","1990-01-29","295594","","Ingrid Moe Wold","","","Person","false","",,,,,,,,,,
"21739",":Person","","1987-12-21","387155","","Ingrid Schjelderup","","","Person","false","",,,,,,,,,,
"21740",":Person","","1987-05-21","328700","","Marit Sandvei","","","Person","false","",,,,,,,,,,
"21741",":Person","","1992-04-18","357276","","Melissa Bjanesoy","","","Person","false","",,,,,,,,,,
"21742",":Person","","1995-07-10","357281","","Ada Hegerberg","","","Person","false","",,,,,,,,,,
"21743",":Person","","1990-10-24","296637","","Hege Hansen","","","Person","false","",,,,,,,,,,
"21744",":Person","","1996-03-20","387154","","Cecilie Fiskerstrand","","","Person","false","",,,,,,,,,,
"21745",":Person","","1988-01-14","386858","","Dinnia Diaz","","","Person","false","",,,,,,,,,,
"21746",":Person","","1992-03-01","300758","","Gabriela Guillen","","","Person","false","",,,,,,,,,,
"21747",":Person","","1997-02-15","377789","","Emilie Valenciano","","","Person","false","",,,,,,,,,,
"21748",":Person","","1994-12-26","381545","","Mariana Benavides","","","Person","false","",,,,,,,,,,
"21749",":Person","","1989-04-15","386879","","Diana Saenz","","","Person","false","",,,,,,,,,,
"21750",":Person","","1986-04-16","386875","","Carol Sanchez","","","Person","false","",,,,,,,,,,
"21751",":Person","","1996-10-10","381550","","Melissa Herrera","","","Person","false","",,,,,,,,,,
"21752",":Person","","1991-03-08","300764","","Daniela Cruz","","","Person","false","",,,,,,,,,,
"21753",":Person","","1991-09-28","321047","","Carolina Venegas","","","Person","false","",,,,,,,,,,
"21754",":Person","","1985-08-28","196670","","Shirley Cruz","","","Person","false","",,,,,,,,,,
"21755",":Person","","1993-10-28","300763","","Raquel Rodriguez Cedeno","","","Person","false","",,,,,,,,,,
"21756",":Person","","1990-11-04","386877","","Lixy Rodriguez","","","Person","false","",,,,,,,,,,
"21757",":Person","","1994-09-20","381540","","Noelia Bermudez","","","Person","false","",,,,,,,,,,
"21758",":Person","","1989-04-12","386876","","Maria Barrantes","","","Person","false","",,,,,,,,,,
"21759",":Person","","1989-08-19","386857","","Cristin Granados","","","Person","false","",,,,,,,,,,
"21760",":Person","","1991-04-11","300762","","Katherine Alvarado","","","Person","false","",,,,,,,,,,
"21761",":Person","","1986-07-16","218151","","Karla Villalobos","","","Person","false","",,,,,,,,,,
"21762",":Person","","1986-05-28","218153","","Yirlania Arroyo","","","Person","false","",,,,,,,,,,
"21763",":Person","","1993-04-09","300771","","Fabiola Sanchez","","","Person","false","",,,,,,,,,,
"21764",":Person","","1989-12-19","386859","","Wendy Acosta","","","Person","false","",,,,,,,,,,
"21765",":Person","","1989-06-12","386878","","Adriana Venegas","","","Person","false","",,,,,,,,,,
"21766",":Person","","1998-03-02","377792","","Maria Coto","","","Person","false","",,,,,,,,,,
"21767",":Person","","1999-08-20","377806","","Gloriana Villalobos","","","Person","false","",,,,,,,,,,
"21768",":Person","","1987-01-14","381560","","Valverde Amelia","","","Person","false","",,,,,,,,,,
"21769",":Person","","1996-01-10","386991","","Larissa Crummer","","","Person","false","",,,,,,,,,,
"21770",":Person","","1991-12-15","326975","","Ashleigh Sykes","","","Person","false","",,,,,,,,,,
"21771",":Person","","1994-01-26","386998","","Steph Catley","","","Person","false","",,,,,,,,,,
"21772",":Person","","1995-01-21","386994","","Alanna Kennedy","","","Person","false","",,,,,,,,,,
"21773",":Person","","1990-05-16","255280","","Teresa Polias","","","Person","false","",,,,,,,,,,
"21774",":Person","","1994-09-05","386995","","Hayley Raso","","","Person","false","",,,,,,,,,,
"21775",":Person","","1992-08-13","386996","","Katrina Gorry","","","Person","false","",,,,,,,,,,
"21776",":Person","","1994-02-25","386993","","Mackenzie Arnold","","","Person","false","",,,,,,,,,,
"21777",":Person","","1993-03-03","386997","","Nicola Bolger","","","Person","false","",,,,,,,,,,
"21778",":Person","","1988-07-04","326973","","Michelle Heyman","","","Person","false","",,,,,,,,,,
"21779",":Person","","1973-11-02","255000","","Stajcic Alen","","","Person","false","",,,,,,,,,,
"21780",":Person","","1995-11-05","359180","","Kadeisha Buchanan","","","Person","false","",,,,,,,,,,
"21781",":Person","","1986-05-14","200053","","Josee Belanger","","","Person","false","",,,,,,,,,,
"21782",":Person","","1983-08-14","356537","","Lauren Sesselmann","","","Person","false","",,,,,,,,,,
"21783",":Person","","1989-01-25","302146","","Allysha Chapman","","","Person","false","",,,,,,,,,,
"21784",":Person","","1998-03-11","377901","","Jessie Fleming","","","Person","false","",,,,,,,,,,
"21785",":Person","","1986-06-05","199946","","Selenia Iacchelli","","","Person","false","",,,,,,,,,,
"21786",":Person","","1992-10-02","357771","","Adriana Leon","","","Person","false","",,,,,,,,,,
"21787",":Person","","1995-06-11","326252","","Ashley Lawrence","","","Person","false","",,,,,,,,,,
"21788",":Person","","1985-06-02","356786","","Annette Ngo Ndom","","","Person","false","",,,,,,,,,,
"21789",":Person","","1984-05-04","265893","","Christine Manie","","","Person","false","",,,,,,,,,,
"21790",":Person","","1993-01-12","356773","","Ajara Nchout","","","Person","false","",,,,,,,,,,
"21791",":Person","","1991-11-20","356775","","Yvonne Leuko","","","Person","false","",,,,,,,,,,
"21792",":Person","","1989-01-19","265899","","Augustine Ejangue","","","Person","false","",,,,,,,,,,
"21793",":Person","","1987-11-09","265905","","Francine Zouga","","","Person","false","",,,,,,,,,,
"21794",":Person","","1989-02-25","353725","","Gabrielle Onguene","","","Person","false","",,,,,,,,,,
"21795",":Person","","1995-10-29","356785","","Raissa Feudjio","","","Person","false","",,,,,,,,,,
"21796",":Person","","1983-10-16","197630","","Madeleine Ngono Mani","","","Person","false","",,,,,,,,,,
"21797",":Person","","1993-06-12","356774","","Jeannette Yango","","","Person","false","",,,,,,,,,,
"21798",":Person","","1993-02-02","387119","","Aurelle Awona","","","Person","false","",,,,,,,,,,
"21799",":Person","","1990-07-01","356790","","Claudine Meffometou","","","Person","false","",,,,,,,,,,
"21800",":Person","","1987-11-07","265911","","Cathy Bou Ndjouh","","","Person","false","",,,,,,,,,,
"21801",":Person","","1994-09-05","387163","","Ninon Abena","","","Person","false","",,,,,,,,,,
"21802",":Person","","1989-09-20","353724","","Ysis Sonkeng","","","Person","false","",,,,,,,,,,
"21803",":Person","","1989-09-24","387108","","Thecle Mbororo","","","Person","false","",,,,,,,,,,
"21804",":Person","","1992-06-09","356783","","Gaelle Enganamouit","","","Person","false","",,,,,,,,,,
"21805",":Person","","1992-06-07","356776","","Henriette Akaba","","","Person","false","",,,,,,,,,,
"21806",":Person","","1992-05-26","387111","","Agathe Ngani","","","Person","false","",,,,,,,,,,
"21807",":Person","","1993-03-10","387116","","Genevieve Ngo Mbeleck","","","Person","false","",,,,,,,,,,
"21808",":Person","","1994-05-05","387118","","Rose Bella","","","Person","false","",,,,,,,,,,
"21809",":Person","","1994-01-06","387115","","Wanki Awachwi","","","Person","false","",,,,,,,,,,
"21810",":Person","","1991-07-09","387107","","Flore Enyegue","","","Person","false","",,,,,,,,,,
"21811",":Person","","1975-02-21","303405","","Ngachu Enow","","","Person","false","",,,,,,,,,,
"21812",":Person","","1986-01-12","264635","","Loes Geurts","","","Person","false","",,,,,,,,,,
"21813",":Person","","1992-12-30","386922","","Desiree Van Lunteren","","","Person","false","",,,,,,,,,,
"21814",":Person","","1992-08-16","386920","","Stefanie Van Der Gragt","","","Person","false","",,,,,,,,,,
"21815",":Person","","1990-08-26","386914","","Mandy Van Den Berg","","","Person","false","",,,,,,,,,,
"21816",":Person","","1986-03-26","264639","","Petra Hogewoning","","","Person","false","",,,,,,,,,,
"21817",":Person","","1986-11-15","386916","","Anouk Dekker","","","Person","false","",,,,,,,,,,
"21818",":Person","","1986-08-31","264643","","Manon Melis","","","Person","false","",,,,,,,,,,
"21819",":Person","","1990-05-29","264651","","Sherida Spitse","","","Person","false","",,,,,,,,,,
"21820",":Person","","1996-07-15","386925","","Vivianne Miedema","","","Person","false","",,,,,,,,,,
"21821",":Person","","1991-08-05","386918","","Danielle Van De Donk","","","Person","false","",,,,,,,,,,
"21822",":Person","","1992-12-16","386923","","Lieke Martens","","","Person","false","",,,,,,,,,,
"21823",":Person","","1981-08-10","191602","","Dyanne Bito","","","Person","false","",,,,,,,,,,
"21824",":Person","","1995-01-17","387074","","Dominique Janssen","","","Person","false","",,,,,,,,,,
"21825",":Person","","1985-05-06","191634","","Anouk Hoogendijk","","","Person","false","",,,,,,,,,,
"21826",":Person","","1993-02-11","386917","","Merel Van Dongen","","","Person","false","",,,,,,,,,,
"21827",":Person","","1990-04-03","386927","","Sari Van Veenendaal","","","Person","false","",,,,,,,,,,
"21828",":Person","","1992-12-23","386924","","Tessel Middag","","","Person","false","",,,,,,,,,,
"21829",":Person","","1990-12-03","386919","","Maran Van Erp","","","Person","false","",,,,,,,,,,
"21830",":Person","","1985-05-11","264657","","Kirsten Van De Ven","","","Person","false","",,,,,,,,,,
"21831",":Person","","1997-04-22","386926","","Jill Roord","","","Person","false","",,,,,,,,,,
"21832",":Person","","1991-04-01","386921","","Vanity Lewerissa","","","Person","false","",,,,,,,,,,
"21833",":Person","","1992-10-02","386932","","Shanice Van De Sanden","","","Person","false","",,,,,,,,,,
"21834",":Person","","1989-03-06","386915","","Angela Christ","","","Person","false","",,,,,,,,,,
"21835",":Person","","1964-02-10","329930","","Reijners Roger","","","Person","false","",,,,,,,,,,
"21836",":Person","","1984-09-04","387105","","Ainhoa Tirapu","","","Person","false","",,,,,,,,,,
"21837",":Person","","1995-06-20","387130","","Celia Jimenez","","","Person","false","",,,,,,,,,,
"21838",":Person","","1986-12-19","224941","","Leire Landa","","","Person","false","",,,,,,,,,,
"21839",":Person","","1989-10-12","387134","","Melanie Serrano Perez","","","Person","false","",,,,,,,,,,
"21840",":Person","","1987-03-26","217080","","Ruth Garcia","","","Person","false","",,,,,,,,,,
"21841",":Person","","1994-09-04","387135","","Virginia Torrecilla","","","Person","false","",,,,,,,,,,
"21842",":Person","","1985-10-15","217103","","Natalia Pablos","","","Person","false","",,,,,,,,,,
"21843",":Person","","1984-11-15","265209","","Sonia Bermudez","","","Person","false","",,,,,,,,,,
"21844",":Person","","1987-04-09","217085","","Veronica Boquete","","","Person","false","",,,,,,,,,,
"21845",":Person","","1990-05-09","387138","","Jennifer Hermoso","","","Person","false","",,,,,,,,,,
"21846",":Person","","1985-04-28","387151","","Priscila Borja","","","Person","false","",,,,,,,,,,
"21847",":Person","","1991-08-08","387143","","Marta Corredera","","","Person","false","",,,,,,,,,,
"21848",":Person","","1993-06-10","325626","","Dolores Gallardo","","","Person","false","",,,,,,,,,,
"21849",":Person","","1991-03-05","387153","","Vicky Losada","","","Person","false","",,,,,,,,,,
"21850",":Person","","1989-03-12","387136","","Silvia Meseguer","","","Person","false","",,,,,,,,,,
"21851",":Person","","1994-07-13","325623","","Ivana Andres","","","Person","false","",,,,,,,,,,
"21852",":Person","","1981-06-29","191228","","Elisabet Ibarra","","","Person","false","",,,,,,,,,,
"21853",":Person","","1990-02-27","387132","","Marta Torrejon","","","Person","false","",,,,,,,,,,
"21854",":Person","","1983-02-16","387150","","Erika Vazquez","","","Person","false","",,,,,,,,,,
"21855",":Person","","1991-07-04","387133","","Irene Paredes","","","Person","false","",,,,,,,,,,
"21856",":Person","","1994-02-04","325636","","Alexia Putellas","","","Person","false","",,,,,,,,,,
"21857",":Person","","1993-06-26","325638","","Amanda Sampedro","","","Person","false","",,,,,,,,,,
"21858",":Person","","1992-11-04","387128","","Sandra Panos","","","Person","false","",,,,,,,,,,
"21859",":Person","","1950-07-24","175018","","Quereda Ignacio","","","Person","false","",,,,,,,,,,
"21860",":Person","","1984-12-22","387281","","Lydie Saki","","","Person","false","",,,,,,,,,,
"21861",":Person","","1987-02-13","387257","","Fatou Coulibaly","","","Person","false","",,,,,,,,,,
"21862",":Person","","1984-02-22","387260","","Djelika Coulibaly","","","Person","false","",,,,,,,,,,
"21863",":Person","","1996-12-30","387261","","Nina Kpaho","","","Person","false","",,,,,,,,,,
"21864",":Person","","1995-04-11","387262","","Mariam Diakite","","","Person","false","",,,,,,,,,,
"21865",":Person","","1986-12-05","387263","","Rita Akaffou","","","Person","false","",,,,,,,,,,
"21866",":Person","","1990-05-05","387264","","Nadege Essoh","","","Person","false","",,,,,,,,,,
"21867",":Person","","1993-10-01","387265","","Ines Nrehy","","","Person","false","",,,,,,,,,,
"21868",":Person","","1994-08-30","387268","","Sandrine Niamien","","","Person","false","",,,,,,,,,,
"21869",":Person","","1990-11-18","387266","","Ange Nguessan","","","Person","false","",,,,,,,,,,
"21870",":Person","","1994-12-25","387267","","Rebecca Elloh","","","Person","false","",,,,,,,,,,
"21871",":Person","","1994-07-15","387269","","Ida Guehai","","","Person","false","",,,,,,,,,,
"21872",":Person","","1988-06-20","387270","","Fernande Tchetche","","","Person","false","",,,,,,,,,,
"21873",":Person","","1989-05-29","387255","","Josee Nahi","","","Person","false","",,,,,,,,,,
"21874",":Person","","1992-10-18","387282","","Christine Lohoues","","","Person","false","",,,,,,,,,,
"21875",":Person","","1982-05-20","387280","","Dominique Thiamale","","","Person","false","",,,,,,,,,,
"21876",":Person","","1997-04-04","387271","","Nadege Cisse","","","Person","false","",,,,,,,,,,
"21877",":Person","","1988-05-07","387272","","Binta Diakite","","","Person","false","",,,,,,,,,,
"21878",":Person","","1998-06-16","387273","","Jessica Aby","","","Person","false","",,,,,,,,,,
"21879",":Person","","1997-05-13","387274","","Aminata Haidara","","","Person","false","",,,,,,,,,,
"21880",":Person","","1996-12-31","387275","","Sophie Aguie","","","Person","false","",,,,,,,,,,
"21881",":Person","","1987-01-07","387283","","Raymonde Kacou","","","Person","false","",,,,,,,,,,
"21882",":Person","","1987-12-16","387276","","Cynthia Djohore","","","Person","false","",,,,,,,,,,
"21883",":Person","","1977-03-21","289885","","Toure Clementine","","","Person","false","",,,,,,,,,,
"21884",":Person","","1992-12-08","300649","","Jordan Nobbs","","","Person","false","",,,,,,,,,,
